,SecurityID,2019-02-28,2019-04-30,2019-06-30,2019-08-31,2019-10-31,2019-12-31
286,23825.0,Cluster 1,Cluster 2,Cluster 22,Cluster 14,Cluster 6,Cluster 34
287,24037.0,Cluster 1,Cluster 37,Cluster 23,Cluster 0,Cluster 106,Cluster 6
288,24452.0,Cluster 1,Cluster 29,Cluster 9,Cluster 29,Cluster 9,Cluster 12
289,26480.0,Cluster 1,Cluster 29,Cluster 9,Cluster 58,Cluster 9,Cluster 1
290,27103.0,Cluster 1,Cluster 89,Cluster 9,Cluster 58,Cluster 70,Cluster 12
291,29065.0,Cluster 1,Cluster 1,Cluster 11,Cluster 35,Cluster 8,Cluster 27
292,29535.0,Cluster 1,Cluster 97,Cluster 82,Cluster 58,Cluster 110,Cluster 12
293,29802.0,Cluster 1,Cluster 121,Cluster 9,Cluster 58,Cluster 58,Cluster 15
294,29820.0,Cluster 1,Cluster 1,Cluster 9,Cluster 58,Cluster 8,Cluster 15
295,29829.0,Cluster 1,Cluster 29,Cluster 30,Cluster 28,Cluster 1,Cluster 13
296,29832.0,Cluster 1,Cluster 1,Cluster 15,Cluster 14,Cluster 9,Cluster 34
297,29834.0,Cluster 1,Cluster 2,Cluster 9,Cluster 14,Cluster 4,Cluster 15
298,29863.0,Cluster 1,Cluster 1,Cluster 115,Cluster 58,Cluster 50,Cluster 34
299,29904.0,Cluster 1,Cluster 110,Cluster 59,Cluster 29,Cluster 8,Cluster 10
300,29941.0,Cluster 1,Cluster 38,Cluster 23,Cluster 28,Cluster 8,Cluster 0
301,29947.0,Cluster 1,Cluster 97,Cluster 13,Cluster 58,Cluster 81,Cluster 34
302,29977.0,Cluster 1,Cluster 31,Cluster 11,,,
303,29981.0,Cluster 1,Cluster 37,Cluster 9,Cluster 59,,
304,29987.0,Cluster 1,Cluster 37,Cluster 14,Cluster 14,Cluster 8,Cluster 13
305,29988.0,Cluster 1,Cluster 29,Cluster 9,Cluster 14,Cluster 8,Cluster 12
306,30015.0,Cluster 1,Cluster 97,Cluster 19,Cluster 14,Cluster 50,Cluster 8
307,30036.0,Cluster 1,Cluster 2,Cluster 15,Cluster 14,Cluster 8,Cluster 34
308,30261.0,Cluster 1,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 0
309,30317.0,Cluster 1,Cluster 97,Cluster 15,Cluster 11,Cluster 4,Cluster 34
310,30698.0,Cluster 1,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 12
311,30702.0,Cluster 1,Cluster 2,Cluster 9,Cluster 58,Cluster 8,Cluster 15
312,30703.0,Cluster 1,Cluster 29,Cluster 9,Cluster 28,Cluster 17,Cluster 12
313,31038.0,Cluster 1,Cluster 29,Cluster 15,Cluster 28,Cluster 58,Cluster 50
314,31079.0,Cluster 1,Cluster 97,Cluster 15,Cluster 58,Cluster 28,Cluster 15
315,31199.0,Cluster 1,Cluster 1,Cluster 15,Cluster 14,Cluster 39,Cluster 34
316,31301.0,Cluster 1,Cluster 1,Cluster 15,Cluster 29,Cluster 8,Cluster 34
317,31342.0,Cluster 1,Cluster 37,,Cluster 58,Cluster 50,Cluster 13
318,31399.0,Cluster 1,Cluster 1,Cluster 15,Cluster 59,Cluster 58,Cluster 15
319,31426.0,Cluster 1,Cluster 38,Cluster 9,Cluster 28,Cluster 8,Cluster 0
320,32016.0,Cluster 1,Cluster 17,Cluster 3,Cluster 59,,
321,32130.0,Cluster 1,Cluster 1,Cluster 28,Cluster 59,Cluster 56,Cluster 0
322,32138.0,Cluster 1,Cluster 5,Cluster 22,Cluster 13,Cluster 78,
323,32143.0,Cluster 1,Cluster 5,Cluster 3,Cluster 37,,
324,32210.0,Cluster 1,Cluster 21,Cluster 11,Cluster 58,Cluster 8,Cluster 1
325,32287.0,Cluster 1,Cluster 37,Cluster 15,Cluster 4,Cluster 58,Cluster 10
326,32329.0,Cluster 1,Cluster 38,Cluster 16,Cluster 59,Cluster 113,Cluster 12
327,32388.0,Cluster 1,,,Cluster 97,Cluster 8,Cluster 15
328,32415.0,Cluster 1,Cluster 97,Cluster 9,Cluster 58,Cluster 8,Cluster 12
329,32422.0,Cluster 1,Cluster 97,Cluster 9,Cluster 28,Cluster 28,Cluster 12
330,32430.0,Cluster 1,Cluster 97,Cluster 9,Cluster 58,Cluster 58,Cluster 34
331,32433.0,Cluster 1,Cluster 121,Cluster 1,Cluster 29,Cluster 8,Cluster 15
332,32451.0,Cluster 1,Cluster 97,Cluster 9,Cluster 0,Cluster 8,Cluster 15
333,32478.0,Cluster 1,Cluster 2,Cluster 15,Cluster 14,Cluster 15,Cluster 13
334,32514.0,Cluster 1,Cluster 4,Cluster 9,Cluster 4,Cluster 8,Cluster 34
335,32557.0,Cluster 1,Cluster 1,Cluster 49,Cluster 14,Cluster 4,Cluster 0
336,32582.0,Cluster 1,Cluster 29,Cluster 15,Cluster 29,Cluster 6,Cluster 78
337,32651.0,Cluster 1,Cluster 1,Cluster 15,Cluster 14,Cluster 1,Cluster 12
338,32676.0,Cluster 1,Cluster 29,Cluster 15,Cluster 28,Cluster 8,Cluster 15
339,32691.0,Cluster 1,Cluster 1,Cluster 9,Cluster 74,Cluster 58,Cluster 0
340,32697.0,Cluster 1,Cluster 1,Cluster 9,Cluster 28,Cluster 58,Cluster 31
341,32702.0,Cluster 1,Cluster 28,Cluster 22,Cluster 59,Cluster 58,Cluster 12
342,32714.0,Cluster 1,Cluster 1,Cluster 9,Cluster 28,Cluster 56,Cluster 34
343,32783.0,Cluster 1,Cluster 97,Cluster 9,Cluster 58,Cluster 58,Cluster 3
344,32804.0,Cluster 1,Cluster 97,Cluster 23,Cluster 58,Cluster 58,Cluster 28
345,32853.0,Cluster 1,Cluster 97,Cluster 9,Cluster 4,Cluster 50,Cluster 12
346,32878.0,Cluster 1,Cluster 29,Cluster 9,Cluster 28,Cluster 15,Cluster 12
347,32910.0,Cluster 1,Cluster 44,Cluster 13,Cluster 0,,
348,32912.0,Cluster 1,Cluster 29,Cluster 9,Cluster 14,Cluster 1,Cluster 15
349,32994.0,Cluster 1,Cluster 2,Cluster 9,Cluster 100,Cluster 50,Cluster 12
350,33042.0,Cluster 1,Cluster 97,Cluster 9,Cluster 58,Cluster 58,Cluster 12
351,33044.0,Cluster 1,Cluster 2,Cluster 15,Cluster 29,Cluster 106,Cluster 12
352,33129.0,Cluster 1,Cluster 1,Cluster 3,Cluster 28,Cluster 58,Cluster 15
353,33147.0,Cluster 1,Cluster 97,Cluster 6,Cluster 58,Cluster 58,Cluster 15
354,33164.0,Cluster 1,Cluster 2,Cluster 11,Cluster 58,Cluster 50,Cluster 0
355,33186.0,Cluster 1,Cluster 29,Cluster 15,Cluster 14,Cluster 6,Cluster 12
356,33420.0,Cluster 1,Cluster 1,Cluster 23,Cluster 29,Cluster 1,Cluster 0
357,33451.0,Cluster 1,Cluster 37,Cluster 52,Cluster 29,Cluster 8,Cluster 34
358,33463.0,Cluster 1,Cluster 29,Cluster 30,Cluster 29,Cluster 28,Cluster 34
359,33479.0,Cluster 1,Cluster 97,Cluster 15,Cluster 0,,
360,33481.0,Cluster 1,Cluster 97,Cluster 9,Cluster 59,Cluster 8,Cluster 1
361,33528.0,Cluster 1,Cluster 1,Cluster 9,Cluster 14,Cluster 50,Cluster 15
362,33545.0,Cluster 1,Cluster 29,Cluster 15,Cluster 29,Cluster 1,Cluster 12
363,33568.0,Cluster 1,Cluster 29,Cluster 23,Cluster 14,Cluster 8,Cluster 34
364,33580.0,Cluster 1,Cluster 48,Cluster 9,Cluster 59,Cluster 10,Cluster 34
365,33596.0,Cluster 1,Cluster 37,Cluster 9,Cluster 58,Cluster 50,Cluster 15
366,33612.0,Cluster 1,Cluster 97,Cluster 9,Cluster 58,Cluster 8,Cluster 15
367,33616.0,Cluster 1,Cluster 97,Cluster 15,Cluster 58,Cluster 8,Cluster 15
368,33687.0,Cluster 1,Cluster 97,Cluster 49,Cluster 29,Cluster 8,Cluster 12
369,33753.0,Cluster 1,Cluster 29,Cluster 3,Cluster 59,,
370,33758.0,Cluster 1,Cluster 89,Cluster 9,Cluster 29,,
371,33847.0,Cluster 1,Cluster 52,Cluster 9,Cluster 29,Cluster 8,Cluster 15
372,33962.0,Cluster 1,Cluster 97,Cluster 11,Cluster 59,Cluster 8,Cluster 31
373,33978.0,Cluster 1,Cluster 29,Cluster 9,Cluster 31,Cluster 9,Cluster 12
374,33980.0,Cluster 1,Cluster 29,Cluster 9,Cluster 58,Cluster 8,Cluster 15
375,34001.0,Cluster 1,Cluster 29,Cluster 14,Cluster 58,Cluster 58,Cluster 4
376,34103.0,Cluster 1,Cluster 1,Cluster 9,Cluster 29,Cluster 15,Cluster 0
377,34177.0,Cluster 1,Cluster 1,Cluster 14,Cluster 118,Cluster 81,Cluster 27
378,34309.0,Cluster 1,Cluster 29,Cluster 15,Cluster 29,Cluster 62,Cluster 15
379,34315.0,Cluster 1,Cluster 97,Cluster 9,Cluster 11,Cluster 9,Cluster 15
380,34348.0,Cluster 1,Cluster 21,Cluster 22,Cluster 14,Cluster 8,Cluster 15
381,34450.0,Cluster 1,Cluster 29,Cluster 9,Cluster 58,Cluster 9,Cluster 15
382,34454.0,Cluster 1,Cluster 1,Cluster 15,Cluster 35,Cluster 1,Cluster 0
383,34552.0,Cluster 1,Cluster 1,Cluster 11,Cluster 13,Cluster 4,Cluster 28
384,34639.0,Cluster 1,Cluster 29,Cluster 15,Cluster 59,,
385,34642.0,Cluster 1,Cluster 29,Cluster 15,Cluster 0,Cluster 15,Cluster 15
386,34657.0,Cluster 1,Cluster 97,Cluster 9,Cluster 94,Cluster 1,Cluster 27
387,34793.0,Cluster 1,Cluster 8,Cluster 6,Cluster 28,Cluster 1,Cluster 34
388,34880.0,Cluster 1,Cluster 2,Cluster 15,Cluster 14,Cluster 28,Cluster 0
389,34887.0,Cluster 1,Cluster 2,Cluster 9,Cluster 28,Cluster 8,Cluster 0
390,34891.0,Cluster 1,Cluster 97,Cluster 13,Cluster 59,Cluster 34,Cluster 0
391,34982.0,Cluster 1,Cluster 12,Cluster 6,Cluster 5,Cluster 4,Cluster 15
392,34996.0,Cluster 1,Cluster 29,,Cluster 12,Cluster 46,Cluster 27
393,35065.0,Cluster 1,Cluster 97,Cluster 15,Cluster 12,Cluster 8,Cluster 15
394,35068.0,Cluster 1,Cluster 2,Cluster 9,Cluster 28,Cluster 8,Cluster 12
395,35101.0,Cluster 1,Cluster 29,Cluster 22,Cluster 29,Cluster 50,Cluster 12
396,35140.0,Cluster 1,Cluster 121,Cluster 9,Cluster 14,Cluster 8,Cluster 12
397,35145.0,Cluster 1,Cluster 29,Cluster 15,Cluster 14,Cluster 9,Cluster 12
398,35153.0,Cluster 1,Cluster 29,Cluster 9,Cluster 14,Cluster 9,Cluster 10
399,35237.0,Cluster 1,Cluster 1,Cluster 11,Cluster 14,Cluster 1,Cluster 34
400,35323.0,Cluster 1,Cluster 1,Cluster 9,Cluster 28,Cluster 58,Cluster 15
401,35396.0,Cluster 1,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 15
402,35436.0,Cluster 1,Cluster 2,Cluster 9,Cluster 29,Cluster 4,Cluster 60
403,35494.0,Cluster 1,Cluster 29,Cluster 9,Cluster 14,Cluster 8,Cluster 34
404,35505.0,Cluster 1,Cluster 1,Cluster 15,Cluster 28,Cluster 8,Cluster 34
405,35561.0,Cluster 1,Cluster 21,Cluster 52,Cluster 29,Cluster 81,Cluster 1
406,35583.0,Cluster 1,Cluster 97,Cluster 9,Cluster 28,Cluster 8,Cluster 12
407,35647.0,Cluster 1,Cluster 97,Cluster 23,Cluster 28,Cluster 8,Cluster 12
408,35653.0,Cluster 1,Cluster 29,Cluster 9,Cluster 29,Cluster 58,Cluster 0
409,35657.0,Cluster 1,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 25
410,35732.0,Cluster 1,Cluster 21,Cluster 9,Cluster 28,Cluster 40,Cluster 0
411,35758.0,Cluster 1,Cluster 97,Cluster 9,Cluster 58,Cluster 28,Cluster 34
412,35795.0,Cluster 1,Cluster 1,Cluster 9,Cluster 28,Cluster 8,Cluster 13
413,35811.0,Cluster 1,Cluster 38,Cluster 15,Cluster 59,Cluster 8,Cluster 34
414,35812.0,Cluster 1,Cluster 97,Cluster 9,Cluster 28,Cluster 8,Cluster 0
415,35865.0,Cluster 1,Cluster 97,Cluster 15,Cluster 29,Cluster 8,Cluster 12
416,36236.0,Cluster 1,Cluster 2,Cluster 26,Cluster 40,Cluster 45,Cluster 34
417,36252.0,Cluster 1,Cluster 2,Cluster 28,Cluster 58,Cluster 26,Cluster 13
418,36268.0,Cluster 1,Cluster 29,Cluster 9,Cluster 29,Cluster 110,Cluster 34
419,36295.0,Cluster 1,Cluster 97,Cluster 15,Cluster 28,Cluster 8,Cluster 15
420,36334.0,Cluster 1,Cluster 1,Cluster 9,Cluster 59,Cluster 1,Cluster 12
421,36407.0,Cluster 1,Cluster 97,Cluster 9,Cluster 58,Cluster 4,Cluster 15
422,36510.0,Cluster 1,Cluster 91,Cluster 15,Cluster 14,Cluster 8,Cluster 15
423,36571.0,Cluster 1,Cluster 1,Cluster 29,Cluster 14,Cluster 4,Cluster 12
424,36787.0,Cluster 1,Cluster 29,Cluster 9,Cluster 20,Cluster 8,Cluster 0
425,37286.0,Cluster 1,Cluster 97,Cluster 15,Cluster 28,Cluster 8,Cluster 0
426,37315.0,Cluster 1,Cluster 97,Cluster 15,Cluster 28,Cluster 13,Cluster 34
427,39206.0,Cluster 1,Cluster 2,Cluster 9,Cluster 29,Cluster 8,Cluster 12
428,39211.0,Cluster 1,Cluster 5,Cluster 9,Cluster 5,Cluster 10,Cluster 15
429,39285.0,Cluster 1,Cluster 29,Cluster 9,Cluster 28,Cluster 1,Cluster 12
430,39286.0,Cluster 1,Cluster 1,Cluster 52,Cluster 14,,
431,39300.0,Cluster 1,Cluster 29,Cluster 14,Cluster 4,Cluster 50,Cluster 34
432,39368.0,Cluster 1,Cluster 37,Cluster 9,Cluster 28,Cluster 50,Cluster 12
433,39451.0,Cluster 1,Cluster 1,Cluster 9,Cluster 28,Cluster 8,Cluster 12
434,39490.0,Cluster 1,Cluster 29,Cluster 15,Cluster 59,Cluster 8,Cluster 10
435,39532.0,Cluster 1,Cluster 97,Cluster 15,Cluster 4,Cluster 8,Cluster 12
436,39543.0,Cluster 1,Cluster 29,Cluster 6,Cluster 28,Cluster 58,Cluster 15
437,39547.0,Cluster 1,Cluster 9,Cluster 9,Cluster 58,Cluster 50,Cluster 0
438,39709.0,Cluster 1,Cluster 97,Cluster 9,Cluster 14,Cluster 50,Cluster 0
439,39799.0,Cluster 1,Cluster 31,Cluster 5,Cluster 14,Cluster 8,Cluster 15
440,39871.0,Cluster 1,Cluster 21,Cluster 9,Cluster 14,Cluster 50,Cluster 34
441,39908.0,Cluster 1,Cluster 1,Cluster 23,Cluster 57,Cluster 4,
442,39986.0,Cluster 1,Cluster 2,Cluster 36,Cluster 46,,
443,40051.0,Cluster 1,Cluster 29,Cluster 15,,Cluster 50,Cluster 34
444,40090.0,Cluster 1,Cluster 2,Cluster 15,Cluster 89,,Cluster 12
445,40099.0,Cluster 1,Cluster 37,Cluster 9,Cluster 28,Cluster 50,Cluster 12
446,40118.0,Cluster 1,Cluster 29,Cluster 15,Cluster 29,Cluster 58,
447,40174.0,Cluster 1,Cluster 29,Cluster 41,Cluster 110,Cluster 8,Cluster 12
448,40253.0,Cluster 1,Cluster 2,Cluster 28,Cluster 29,Cluster 8,Cluster 12
449,40264.0,Cluster 1,Cluster 1,Cluster 9,Cluster 9,Cluster 1,Cluster 15
450,40273.0,Cluster 1,Cluster 2,Cluster 15,Cluster 29,Cluster 8,Cluster 15
451,40297.0,Cluster 1,Cluster 97,Cluster 9,Cluster 58,Cluster 58,Cluster 12
452,40394.0,Cluster 1,Cluster 29,Cluster 9,Cluster 29,Cluster 50,Cluster 15
453,40525.0,Cluster 1,Cluster 38,Cluster 22,Cluster 29,Cluster 58,Cluster 34
454,40526.0,Cluster 1,Cluster 29,Cluster 9,Cluster 58,Cluster 9,
455,40553.0,Cluster 1,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 34
456,40606.0,Cluster 1,Cluster 21,Cluster 26,Cluster 57,Cluster 8,Cluster 31
457,40651.0,Cluster 1,Cluster 1,Cluster 15,Cluster 59,Cluster 50,Cluster 24
458,40758.0,Cluster 1,Cluster 2,Cluster 108,,,
459,40771.0,Cluster 1,Cluster 2,Cluster 15,Cluster 29,Cluster 1,Cluster 0
460,40796.0,Cluster 1,Cluster 5,Cluster 9,Cluster 40,Cluster 50,Cluster 39
461,40810.0,Cluster 1,Cluster 2,Cluster 15,Cluster 29,Cluster 110,Cluster 34
462,40949.0,Cluster 1,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 34
463,41049.0,Cluster 1,Cluster 29,Cluster 15,Cluster 58,Cluster 9,Cluster 15
464,41053.0,Cluster 1,Cluster 1,Cluster 9,Cluster 29,Cluster 1,Cluster 12
465,41116.0,Cluster 1,Cluster 1,Cluster 15,Cluster 14,Cluster 1,Cluster 34
466,41231.0,Cluster 1,Cluster 1,Cluster 9,Cluster 84,Cluster 1,Cluster 15
467,41247.0,Cluster 1,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 12
468,41421.0,Cluster 1,Cluster 97,Cluster 41,Cluster 58,Cluster 4,Cluster 34
469,41445.0,Cluster 1,Cluster 97,Cluster 22,Cluster 29,Cluster 6,Cluster 8
470,41482.0,Cluster 1,Cluster 91,Cluster 9,Cluster 58,Cluster 16,Cluster 12
471,41503.0,Cluster 1,Cluster 29,Cluster 7,Cluster 13,Cluster 50,Cluster 15
472,41688.0,Cluster 1,Cluster 1,Cluster 3,Cluster 59,Cluster 39,Cluster 33
473,41966.0,Cluster 1,Cluster 97,,Cluster 29,Cluster 58,Cluster 6
474,41974.0,Cluster 1,Cluster 8,Cluster 22,Cluster 14,Cluster 50,Cluster 15
475,41984.0,Cluster 1,Cluster 97,Cluster 9,Cluster 14,Cluster 8,Cluster 12
476,41989.0,Cluster 1,Cluster 1,Cluster 9,Cluster 58,Cluster 76,Cluster 15
477,41998.0,Cluster 1,Cluster 37,Cluster 9,Cluster 58,Cluster 8,Cluster 0
478,42016.0,Cluster 1,Cluster 2,Cluster 15,Cluster 14,Cluster 24,
479,42053.0,Cluster 1,Cluster 1,Cluster 6,Cluster 122,Cluster 30,Cluster 0
480,42087.0,Cluster 1,Cluster 110,Cluster 9,Cluster 28,Cluster 8,Cluster 12
481,42124.0,Cluster 1,Cluster 29,Cluster 9,Cluster 58,Cluster 50,Cluster 15
482,42168.0,Cluster 1,Cluster 2,Cluster 23,Cluster 14,Cluster 8,Cluster 15
483,42172.0,Cluster 1,Cluster 2,Cluster 15,Cluster 58,Cluster 58,Cluster 15
484,42255.0,Cluster 1,Cluster 105,Cluster 15,Cluster 14,Cluster 1,Cluster 34
485,42263.0,Cluster 1,Cluster 2,Cluster 11,Cluster 58,Cluster 58,Cluster 12
486,42333.0,Cluster 1,Cluster 97,Cluster 49,Cluster 29,Cluster 9,Cluster 15
487,42343.0,Cluster 1,Cluster 2,Cluster 15,Cluster 58,Cluster 4,Cluster 15
488,42344.0,Cluster 1,Cluster 2,Cluster 9,Cluster 28,Cluster 58,Cluster 15
489,42362.0,Cluster 1,Cluster 1,Cluster 9,Cluster 28,Cluster 4,Cluster 12
490,42414.0,Cluster 1,Cluster 29,Cluster 10,Cluster 58,Cluster 8,Cluster 24
491,42425.0,Cluster 1,Cluster 2,Cluster 9,Cluster 29,Cluster 58,Cluster 34
492,42758.0,Cluster 1,Cluster 97,Cluster 14,Cluster 58,Cluster 58,Cluster 15
493,42765.0,Cluster 1,Cluster 97,Cluster 9,Cluster 58,Cluster 8,Cluster 11
494,42988.0,Cluster 1,Cluster 97,Cluster 15,Cluster 29,Cluster 50,Cluster 34
495,43003.0,Cluster 1,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 12
496,43068.0,Cluster 1,Cluster 97,Cluster 41,Cluster 58,Cluster 4,Cluster 34
497,43090.0,Cluster 1,Cluster 37,Cluster 37,Cluster 14,Cluster 51,Cluster 27
498,43350.0,Cluster 1,Cluster 97,Cluster 52,Cluster 28,Cluster 58,Cluster 15
499,43454.0,Cluster 1,Cluster 97,Cluster 28,Cluster 59,Cluster 4,Cluster 15
500,43526.0,Cluster 1,Cluster 29,Cluster 7,Cluster 28,Cluster 15,Cluster 15
501,43723.0,Cluster 1,Cluster 120,Cluster 15,Cluster 28,Cluster 15,Cluster 0
502,44095.0,Cluster 1,Cluster 52,Cluster 15,Cluster 14,Cluster 4,Cluster 34
503,44305.0,Cluster 1,Cluster 29,Cluster 15,Cluster 58,Cluster 115,Cluster 27
504,44313.0,Cluster 1,Cluster 8,Cluster 6,Cluster 28,Cluster 4,Cluster 15
505,44347.0,Cluster 1,Cluster 2,Cluster 9,Cluster 14,Cluster 58,Cluster 12
506,44393.0,Cluster 1,Cluster 2,Cluster 9,Cluster 28,Cluster 15,Cluster 34
507,44463.0,Cluster 1,Cluster 37,Cluster 9,Cluster 29,Cluster 9,Cluster 15
508,44487.0,Cluster 1,Cluster 120,Cluster 15,Cluster 58,Cluster 21,Cluster 34
509,44511.0,Cluster 1,Cluster 29,Cluster 3,Cluster 59,Cluster 8,
510,44517.0,Cluster 1,Cluster 54,Cluster 52,Cluster 29,Cluster 8,Cluster 12
511,44521.0,Cluster 1,Cluster 1,Cluster 9,Cluster 29,Cluster 50,Cluster 16
512,44522.0,Cluster 1,Cluster 54,Cluster 42,Cluster 14,Cluster 1,Cluster 0
513,44545.0,Cluster 1,Cluster 97,Cluster 9,Cluster 14,Cluster 50,Cluster 34
514,44556.0,Cluster 1,Cluster 54,Cluster 15,Cluster 29,Cluster 21,Cluster 0
515,44559.0,Cluster 1,Cluster 54,Cluster 9,Cluster 14,Cluster 10,Cluster 45
516,44672.0,Cluster 1,Cluster 2,Cluster 15,Cluster 58,Cluster 8,Cluster 15
517,44676.0,Cluster 1,Cluster 37,Cluster 11,Cluster 29,Cluster 4,Cluster 12
518,45227.0,Cluster 1,Cluster 97,Cluster 15,Cluster 14,Cluster 4,Cluster 12
519,45265.0,Cluster 1,Cluster 97,Cluster 42,Cluster 0,Cluster 8,Cluster 15
520,45346.0,Cluster 1,Cluster 29,Cluster 9,Cluster 59,Cluster 4,Cluster 34
521,45360.0,Cluster 1,Cluster 97,Cluster 6,Cluster 28,Cluster 50,Cluster 3
522,45773.0,Cluster 1,Cluster 12,Cluster 9,Cluster 28,,Cluster 15
523,45816.0,Cluster 1,Cluster 97,Cluster 15,Cluster 29,Cluster 58,Cluster 15
524,45824.0,Cluster 1,Cluster 5,Cluster 23,Cluster 59,Cluster 4,
525,45838.0,Cluster 1,Cluster 29,Cluster 9,Cluster 58,Cluster 58,Cluster 13
526,46188.0,Cluster 1,Cluster 1,Cluster 15,Cluster 59,Cluster 8,Cluster 34
527,46387.0,Cluster 1,Cluster 37,,Cluster 4,Cluster 58,Cluster 14
528,46388.0,Cluster 1,Cluster 97,Cluster 9,Cluster 59,Cluster 8,
529,46392.0,Cluster 1,Cluster 1,Cluster 9,Cluster 58,Cluster 8,Cluster 34
530,46500.0,Cluster 1,Cluster 21,Cluster 15,Cluster 59,Cluster 8,Cluster 27
531,46502.0,Cluster 1,Cluster 29,Cluster 9,Cluster 29,Cluster 9,Cluster 15
532,46513.0,Cluster 1,Cluster 97,Cluster 3,Cluster 58,Cluster 15,Cluster 15
533,46529.0,Cluster 1,Cluster 29,Cluster 15,Cluster 0,Cluster 58,Cluster 12
534,46715.0,Cluster 1,Cluster 29,Cluster 9,Cluster 28,Cluster 1,Cluster 15
535,46979.0,Cluster 1,Cluster 29,Cluster 9,Cluster 4,Cluster 58,Cluster 10
536,46985.0,Cluster 1,Cluster 97,Cluster 22,Cluster 14,Cluster 50,Cluster 1
537,47399.0,Cluster 1,Cluster 97,Cluster 23,Cluster 14,Cluster 58,Cluster 15
538,47434.0,Cluster 1,Cluster 97,Cluster 0,Cluster 29,Cluster 9,Cluster 15
539,47457.0,Cluster 1,Cluster 2,Cluster 3,Cluster 28,,
540,47459.0,Cluster 1,Cluster 37,Cluster 9,Cluster 29,Cluster 58,Cluster 12
541,47499.0,Cluster 1,Cluster 29,Cluster 9,Cluster 14,Cluster 58,Cluster 15
542,47504.0,Cluster 1,Cluster 46,Cluster 15,Cluster 28,Cluster 8,Cluster 0
543,47505.0,Cluster 1,Cluster 97,Cluster 9,Cluster 14,Cluster 58,Cluster 34
544,47529.0,Cluster 1,Cluster 29,Cluster 11,Cluster 13,Cluster 9,Cluster 25
545,47533.0,Cluster 1,Cluster 29,Cluster 9,Cluster 58,Cluster 8,Cluster 12
546,47538.0,Cluster 1,Cluster 2,Cluster 9,Cluster 29,Cluster 58,Cluster 0
547,47551.0,Cluster 1,Cluster 29,Cluster 9,Cluster 57,Cluster 9,Cluster 51
548,48090.0,Cluster 1,Cluster 97,Cluster 9,Cluster 58,Cluster 8,Cluster 0
549,48146.0,Cluster 1,Cluster 8,Cluster 15,Cluster 28,Cluster 8,Cluster 0
550,48180.0,Cluster 1,Cluster 97,Cluster 9,Cluster 29,Cluster 8,Cluster 34
551,48185.0,Cluster 1,Cluster 29,Cluster 9,Cluster 58,Cluster 9,
552,48306.0,Cluster 1,Cluster 38,Cluster 0,Cluster 29,Cluster 58,Cluster 0
553,48353.0,Cluster 1,Cluster 2,Cluster 11,Cluster 14,Cluster 58,Cluster 12
554,48357.0,Cluster 1,Cluster 21,Cluster 9,Cluster 2,Cluster 8,Cluster 34
555,48367.0,Cluster 1,Cluster 38,Cluster 15,Cluster 29,Cluster 8,Cluster 34
556,48369.0,Cluster 1,Cluster 2,Cluster 83,Cluster 29,,
557,48502.0,Cluster 1,Cluster 121,Cluster 11,Cluster 58,Cluster 50,Cluster 15
558,48530.0,Cluster 1,Cluster 97,Cluster 9,Cluster 18,Cluster 8,Cluster 11
559,48686.0,Cluster 1,Cluster 29,,,Cluster 34,Cluster 15
560,48699.0,Cluster 1,Cluster 2,Cluster 9,Cluster 58,Cluster 70,Cluster 12
561,48835.0,Cluster 1,Cluster 1,Cluster 9,Cluster 59,Cluster 38,Cluster 1
562,48859.0,Cluster 1,Cluster 1,Cluster 20,Cluster 59,Cluster 13,Cluster 60
563,49287.0,Cluster 1,Cluster 97,Cluster 9,Cluster 14,Cluster 1,Cluster 0
564,49361.0,Cluster 1,Cluster 2,Cluster 52,Cluster 58,Cluster 8,Cluster 15
565,49396.0,Cluster 1,Cluster 120,Cluster 11,Cluster 58,Cluster 8,Cluster 34
566,49399.0,Cluster 1,Cluster 29,Cluster 9,Cluster 29,Cluster 58,Cluster 15
567,49497.0,Cluster 1,Cluster 2,Cluster 15,Cluster 13,Cluster 8,Cluster 1
568,49525.0,Cluster 1,Cluster 38,,Cluster 58,Cluster 8,Cluster 15
569,49596.0,Cluster 1,Cluster 2,Cluster 22,Cluster 58,Cluster 4,Cluster 34
570,49627.0,Cluster 1,Cluster 42,Cluster 46,Cluster 14,Cluster 50,Cluster 40
571,49628.0,Cluster 1,Cluster 1,Cluster 49,Cluster 14,Cluster 50,Cluster 15
572,49664.0,Cluster 1,Cluster 1,Cluster 15,Cluster 14,Cluster 1,Cluster 15
573,49688.0,Cluster 1,Cluster 29,Cluster 9,Cluster 14,Cluster 40,Cluster 0
574,49746.0,Cluster 1,Cluster 2,Cluster 15,Cluster 29,Cluster 4,Cluster 1
575,49751.0,Cluster 1,Cluster 37,Cluster 9,Cluster 118,Cluster 9,Cluster 15
576,49787.0,Cluster 1,Cluster 29,Cluster 9,Cluster 14,,
